event_date,year,type,total_events
2019-08-03,2019,ReleaseEvent,3831
2019-08-03,2019,WatchEvent,83007
2019-08-04,2019,CommitCommentEvent,1851
2019-08-04,2019,CreateEvent,154679
2019-08-04,2019,DeleteEvent,25722
2019-08-04,2019,GollumEvent,4932
2019-08-04,2019,IssueCommentEvent,49554
2019-08-04,2019,IssuesEvent,28534
2019-08-04,2019,MemberEvent,2373
2019-08-04,2019,PublicEvent,3295
2019-08-04,2019,PullRequestEvent,58849
2019-08-04,2019,PullRequestReviewCommentEvent,11000
2019-08-04,2019,PushEvent,659166
2019-08-04,2019,ReleaseEvent,4004
2019-08-04,2019,WatchEvent,81558
2019-08-05,2019,CommitCommentEvent,3671
2019-08-05,2019,CreateEvent,252625
2019-08-05,2019,DeleteEvent,51424
2019-08-05,2019,GollumEvent,6640
2019-08-05,2019,IssueCommentEvent,125015
2019-08-05,2019,IssuesEvent,59297
2019-08-05,2019,MemberEvent,8615
2019-08-05,2019,PublicEvent,4993
2019-08-05,2019,PullRequestEvent,137256
2019-08-05,2019,PullRequestReviewCommentEvent,42074
2019-08-05,2019,PushEvent,954540
2019-08-05,2019,ReleaseEvent,7318
2019-08-05,2019,WatchEvent,136041
2019-08-06,2019,CommitCommentEvent,3355
2019-08-06,2019,CreateEvent,256363
2019-08-06,2019,DeleteEvent,53067
2019-08-06,2019,GollumEvent,7253
2019-08-06,2019,IssueCommentEvent,130517
2019-08-06,2019,IssuesEvent,58138
2019-08-06,2019,MemberEvent,7114
2019-08-06,2019,PublicEvent,4971
2019-08-06,2019,PullRequestEvent,141721
2019-08-06,2019,PullRequestReviewCommentEvent,45773
2019-08-06,2019,PushEvent,982357
2019-08-06,2019,ReleaseEvent,7680
2019-08-06,2019,WatchEvent,142909
2019-08-07,2019,CommitCommentEvent,3065
2019-08-07,2019,CreateEvent,272953
2019-08-07,2019,DeleteEvent,54026
2019-08-07,2019,GollumEvent,6196
2019-08-07,2019,IssueCommentEvent,129669
2019-08-07,2019,IssuesEvent,58877
2019-08-07,2019,MemberEvent,6915
2019-08-07,2019,PublicEvent,4800
2019-08-07,2019,PullRequestEvent,141128
2019-08-07,2019,PullRequestReviewCommentEvent,45375
2019-08-07,2019,PushEvent,978924
2019-08-07,2019,ReleaseEvent,7777
2019-08-07,2019,WatchEvent,139146
2019-08-08,2019,CommitCommentEvent,3119
2019-08-08,2019,CreateEvent,283396
2019-08-08,2019,DeleteEvent,53081
2019-08-08,2019,GollumEvent,6754
2019-08-08,2019,IssueCommentEvent,129087
2019-08-08,2019,IssuesEvent,57766
2019-08-08,2019,MemberEvent,7175
2019-08-08,2019,PublicEvent,4430
2019-08-08,2019,PullRequestEvent,141165
2019-08-08,2019,PullRequestReviewCommentEvent,45269
2019-08-08,2019,PushEvent,955222
2019-08-08,2019,ReleaseEvent,7299
2019-08-08,2019,WatchEvent,137634
2019-08-09,2019,CommitCommentEvent,3031
2019-08-09,2019,CreateEvent,274244
2019-08-09,2019,DeleteEvent,58241
2019-08-09,2019,GollumEvent,6293
2019-08-09,2019,IssueCommentEvent,118023
2019-08-09,2019,IssuesEvent,52472
2019-08-09,2019,MemberEvent,5912
2019-08-09,2019,PublicEvent,4275
2019-08-09,2019,PullRequestEvent,135631
2019-08-09,2019,PullRequestReviewCommentEvent,38855
2019-08-09,2019,PushEvent,893207
2019-08-09,2019,ReleaseEvent,6787
2019-08-09,2019,WatchEvent,130963
2019-08-10,2019,CommitCommentEvent,1871
2019-08-10,2019,CreateEvent,186632
2019-08-10,2019,DeleteEvent,29569
2019-08-10,2019,GollumEvent,3899
2019-08-10,2019,IssueCommentEvent,53199
2019-08-10,2019,IssuesEvent,29246
2019-08-10,2019,MemberEvent,3652
2019-08-10,2019,PublicEvent,2766
2019-08-10,2019,PullRequestEvent,67641
2019-08-10,2019,PullRequestReviewCommentEvent,11418
2019-08-10,2019,PushEvent,640980
2019-08-10,2019,ReleaseEvent,4085
2019-08-10,2019,WatchEvent,82477
2019-08-11,2019,CommitCommentEvent,2044
2019-08-11,2019,CreateEvent,171924
2019-08-11,2019,DeleteEvent,27108
2019-08-11,2019,GollumEvent,4526
2019-08-11,2019,IssueCommentEvent,49715
2019-08-11,2019,IssuesEvent,29372
2019-08-11,2019,MemberEvent,2290
2019-08-11,2019,PublicEvent,2973
2019-08-11,2019,PullRequestEvent,64137
2019-08-11,2019,PullRequestReviewCommentEvent,10949
2019-08-11,2019,PushEvent,643640
2019-08-11,2019,ReleaseEvent,4114
2019-08-11,2019,WatchEvent,81308
2019-08-12,2019,CommitCommentEvent,3163
2019-08-12,2019,CreateEvent,260835
2019-08-12,2019,DeleteEvent,54988
2019-08-12,2019,GollumEvent,5910
2019-08-12,2019,IssueCommentEvent,123109
2019-08-12,2019,IssuesEvent,56277
2019-08-12,2019,MemberEvent,6145
2019-08-12,2019,PublicEvent,4467
2019-08-12,2019,PullRequestEvent,138288
2019-08-12,2019,PullRequestReviewCommentEvent,41956
2019-08-12,2019,PushEvent,918449
2019-08-12,2019,ReleaseEvent,6763
2019-08-12,2019,WatchEvent,134999
2019-08-13,2019,CommitCommentEvent,3938
2019-08-13,2019,CreateEvent,284630
2019-08-13,2019,DeleteEvent,54145
2019-08-13,2019,GollumEvent,6626
2019-08-13,2019,IssueCommentEvent,129163
2019-08-13,2019,IssuesEvent,57488
2019-08-13,2019,MemberEvent,6557
2019-08-13,2019,PublicEvent,4534
2019-08-13,2019,PullRequestEvent,139004
2019-08-13,2019,PullRequestReviewCommentEvent,46146
2019-08-13,2019,PushEvent,958142
2019-08-13,2019,ReleaseEvent,7900
2019-08-13,2019,WatchEvent,145149
2019-08-14,2019,CommitCommentEvent,3347
2019-08-14,2019,CreateEvent,264682
2019-08-14,2019,DeleteEvent,55525
2019-08-14,2019,GollumEvent,6817
2019-08-14,2019,IssueCommentEvent,126374
2019-08-14,2019,IssuesEvent,57880
2019-08-14,2019,MemberEvent,6537
2019-08-14,2019,PublicEvent,4409
2019-08-14,2019,PullRequestEvent,141499
2019-08-14,2019,PullRequestReviewCommentEvent,46232
2019-08-14,2019,PushEvent,971452
2019-08-14,2019,ReleaseEvent,8763
2019-08-14,2019,WatchEvent,141461
2019-08-15,2019,CommitCommentEvent,2909
2019-08-15,2019,CreateEvent,244020
2019-08-15,2019,DeleteEvent,51198
2019-08-15,2019,GollumEvent,5601
2019-08-15,2019,IssueCommentEvent,115838
2019-08-15,2019,IssuesEvent,54392
2019-08-15,2019,MemberEvent,5763
2019-08-15,2019,PublicEvent,4200
2019-08-15,2019,PullRequestEvent,129370
2019-08-15,2019,PullRequestReviewCommentEvent,40847
2019-08-15,2019,PushEvent,881092
2019-08-15,2019,ReleaseEvent,7581
2019-08-15,2019,WatchEvent,136709
2019-08-16,2019,CommitCommentEvent,3311
2019-08-16,2019,CreateEvent,241317
2019-08-16,2019,DeleteEvent,48788
2019-08-16,2019,GollumEvent,5508
2019-08-16,2019,IssueCommentEvent,110704
2019-08-16,2019,IssuesEvent,50005
2019-08-16,2019,MemberEvent,6526
2019-08-16,2019,PublicEvent,4085
2019-08-16,2019,PullRequestEvent,127407
2019-08-16,2019,PullRequestReviewCommentEvent,40021
2019-08-16,2019,PushEvent,885573
2019-08-16,2019,ReleaseEvent,7094
2019-08-16,2019,WatchEvent,130597
2019-08-17,2019,CommitCommentEvent,1698
2019-08-17,2019,CreateEvent,162121
2019-08-17,2019,DeleteEvent,28805
2019-08-17,2019,GollumEvent,4371
2019-08-17,2019,IssueCommentEvent,55180
2019-08-17,2019,IssuesEvent,29273
2019-08-17,2019,MemberEvent,3436
2019-08-17,2019,PublicEvent,2880
2019-08-17,2019,PullRequestEvent,65070
2019-08-17,2019,PullRequestReviewCommentEvent,12007
2019-08-17,2019,PushEvent,651344
2019-08-17,2019,ReleaseEvent,3974
2019-08-17,2019,WatchEvent,84386
2019-08-18,2019,CommitCommentEvent,2208
2019-08-18,2019,CreateEvent,176255
2019-08-18,2019,DeleteEvent,28430
2019-08-18,2019,GollumEvent,4439
2019-08-18,2019,IssueCommentEvent,55293
2019-08-18,2019,IssuesEvent,29739
2019-08-18,2019,MemberEvent,2659
2019-08-18,2019,PublicEvent,3022
2019-08-18,2019,PullRequestEvent,66753
2019-08-18,2019,PullRequestReviewCommentEvent,11627
2019-08-18,2019,PushEvent,716221
2019-08-18,2019,ReleaseEvent,4457
2019-08-18,2019,WatchEvent,86654
2019-08-19,2019,CommitCommentEvent,3692
2019-08-19,2019,CreateEvent,269446
2019-08-19,2019,DeleteEvent,60557
2019-08-19,2019,GollumEvent,6610
2019-08-19,2019,IssueCommentEvent,131980
2019-08-19,2019,IssuesEvent,58695
2019-08-19,2019,MemberEvent,9005
2019-08-19,2019,PublicEvent,4712
2019-08-19,2019,PullRequestEvent,147688
2019-08-19,2019,PullRequestReviewCommentEvent,43314
2019-08-19,2019,PushEvent,980444
2019-08-19,2019,ReleaseEvent,7284
2019-08-19,2019,WatchEvent,146251
2019-08-20,2019,CommitCommentEvent,3316
2019-08-20,2019,CreateEvent,280799
2019-08-20,2019,DeleteEvent,60700
2019-08-20,2019,GollumEvent,6592
2019-08-20,2019,IssueCommentEvent,134951
2019-08-20,2019,IssuesEvent,61718
2019-08-20,2019,MemberEvent,7085
2019-08-20,2019,PublicEvent,4691
2019-08-20,2019,PullRequestEvent,153280
2019-08-20,2019,PullRequestReviewCommentEvent,48258
2019-08-20,2019,PushEvent,986368
2019-08-20,2019,ReleaseEvent,7944
2019-08-20,2019,WatchEvent,146504
2019-08-21,2019,CommitCommentEvent,3694
2019-08-21,2019,CreateEvent,284987
2019-08-21,2019,DeleteEvent,67274
2019-08-21,2019,GollumEvent,6849
2019-08-21,2019,IssueCommentEvent,134024
2019-08-21,2019,IssuesEvent,61121
2019-08-21,2019,MemberEvent,7416
2019-08-21,2019,PublicEvent,4715
2019-08-21,2019,PullRequestEvent,157929
2019-08-21,2019,PullRequestReviewCommentEvent,48312
2019-08-21,2019,PushEvent,1008115
2019-08-21,2019,ReleaseEvent,7979
2019-08-21,2019,WatchEvent,142885
2019-08-22,2019,CommitCommentEvent,3478
2019-08-22,2019,CreateEvent,278915
2019-08-22,2019,DeleteEvent,57886
2019-08-22,2019,GollumEvent,6846
2019-08-22,2019,IssueCommentEvent,130374
2019-08-22,2019,IssuesEvent,58547
2019-08-22,2019,MemberEvent,7842
2019-08-22,2019,PublicEvent,4852
2019-08-22,2019,PullRequestEvent,149660
2019-08-22,2019,PullRequestReviewCommentEvent,44383
2019-08-22,2019,PushEvent,975142
2019-08-22,2019,ReleaseEvent,7676
2019-08-22,2019,WatchEvent,137008
2019-08-23,2019,CommitCommentEvent,3216
2019-08-23,2019,CreateEvent,256565
2019-08-23,2019,DeleteEvent,56127
2019-08-23,2019,GollumEvent,7236
2019-08-23,2019,IssueCommentEvent,115303
2019-08-23,2019,IssuesEvent,53028
2019-08-23,2019,MemberEvent,6710
2019-08-23,2019,PublicEvent,4464
2019-08-23,2019,PullRequestEvent,135654
2019-08-23,2019,PullRequestReviewCommentEvent,40402
2019-08-23,2019,PushEvent,899282
2019-08-23,2019,ReleaseEvent,7175
2019-08-23,2019,WatchEvent,131844
2019-08-24,2019,CommitCommentEvent,1958
2019-08-24,2019,CreateEvent,182770
2019-08-24,2019,DeleteEvent,30632
2019-08-24,2019,GollumEvent,5192
2019-08-24,2019,IssueCommentEvent,53824
2019-08-24,2019,IssuesEvent,30034
2019-08-24,2019,MemberEvent,3956
2019-08-24,2019,PublicEvent,2996
2019-08-24,2019,PullRequestEvent,65722
2019-08-24,2019,PullRequestReviewCommentEvent,11900
2019-08-24,2019,PushEvent,638546
2019-08-24,2019,ReleaseEvent,3914
2019-08-24,2019,WatchEvent,83572
2019-08-25,2019,CommitCommentEvent,2238
2019-08-25,2019,CreateEvent,178540
2019-08-25,2019,DeleteEvent,29217
2019-08-25,2019,GollumEvent,4788
2019-08-25,2019,IssueCommentEvent,51236
2019-08-25,2019,IssuesEvent,31521
2019-08-25,2019,MemberEvent,3037
2019-08-25,2019,PublicEvent,3261
2019-08-25,2019,PullRequestEvent,65479
2019-08-25,2019,PullRequestReviewCommentEvent,11235
2019-08-25,2019,PushEvent,657839
2019-08-25,2019,ReleaseEvent,4083
2019-08-25,2019,WatchEvent,83430
2019-08-26,2019,CommitCommentEvent,2711
2019-08-26,2019,CreateEvent,273894
2019-08-26,2019,DeleteEvent,59031
2019-08-26,2019,GollumEvent,6619
2019-08-26,2019,IssueCommentEvent,92144
2019-08-26,2019,IssuesEvent,40101
2019-08-26,2019,MemberEvent,4901
2019-08-26,2019,PublicEvent,4697
2019-08-26,2019,PullRequestEvent,122435
2019-08-26,2019,PullRequestReviewCommentEvent,26180
2019-08-26,2019,PushEvent,929137
2019-08-26,2019,ReleaseEvent,5237
2019-08-26,2019,WatchEvent,113410
2019-08-27,2019,CommitCommentEvent,2553
2019-08-27,2019,CreateEvent,288290
2019-08-27,2019,DeleteEvent,67803
2019-08-27,2019,GollumEvent,6677
2019-08-27,2019,IssueCommentEvent,88817
2019-08-27,2019,IssuesEvent,40767
2019-08-27,2019,MemberEvent,4106
2019-08-27,2019,PublicEvent,5171
2019-08-27,2019,PullRequestEvent,129346
2019-08-27,2019,PullRequestReviewCommentEvent,29717
2019-08-27,2019,PushEvent,1010382
2019-08-27,2019,ReleaseEvent,5607
2019-08-27,2019,WatchEvent,113314
2019-08-28,2019,CommitCommentEvent,2583
2019-08-28,2019,CreateEvent,289959
2019-08-28,2019,DeleteEvent,63836
2019-08-28,2019,GollumEvent,7686
2019-08-28,2019,IssueCommentEvent,95412
2019-08-28,2019,IssuesEvent,43266
2019-08-28,2019,MemberEvent,4587
2019-08-28,2019,PublicEvent,4879
2019-08-28,2019,PullRequestEvent,131709
2019-08-28,2019,PullRequestReviewCommentEvent,30433
2019-08-28,2019,PushEvent,1046002
2019-08-28,2019,ReleaseEvent,6519
2019-08-28,2019,WatchEvent,119282
2019-08-29,2019,CommitCommentEvent,2570
2019-08-29,2019,CreateEvent,304646
2019-08-29,2019,DeleteEvent,62330
2019-08-29,2019,GollumEvent,7414
2019-08-29,2019,IssueCommentEvent,132432
2019-08-29,2019,IssuesEvent,61331
2019-08-29,2019,MemberEvent,7667
2019-08-29,2019,PublicEvent,4773
2019-08-29,2019,PullRequestEvent,163621
2019-08-29,2019,PullRequestReviewCommentEvent,36298
2019-08-29,2019,PushEvent,1020406
2019-08-29,2019,ReleaseEvent,8248
2019-08-29,2019,WatchEvent,142726
2019-08-30,2019,CommitCommentEvent,2977
2019-08-30,2019,CreateEvent,268456
2019-08-30,2019,DeleteEvent,54307
2019-08-30,2019,GollumEvent,7101
2019-08-30,2019,IssueCommentEvent,120366
2019-08-30,2019,IssuesEvent,55954
2019-08-30,2019,MemberEvent,6546
2019-08-30,2019,PublicEvent,4488
2019-08-30,2019,PullRequestEvent,133614
2019-08-30,2019,PullRequestReviewCommentEvent,38387
2019-08-30,2019,PushEvent,921973
2019-08-30,2019,ReleaseEvent,7999
2019-08-30,2019,WatchEvent,127264
2019-08-31,2019,CommitCommentEvent,2041
2019-08-31,2019,CreateEvent,177305
2019-08-31,2019,DeleteEvent,28149
2019-08-31,2019,GollumEvent,4604
2019-08-31,2019,IssueCommentEvent,55088
2019-08-31,2019,IssuesEvent,32598
2019-08-31,2019,MemberEvent,3423
2019-08-31,2019,PublicEvent,2908
2019-08-31,2019,PullRequestEvent,66205
2019-08-31,2019,PullRequestReviewCommentEvent,10683
2019-08-31,2019,PushEvent,650116
2019-08-31,2019,ReleaseEvent,4198
2019-08-31,2019,WatchEvent,81749
2019-09-01,2019,CommitCommentEvent,2118
2019-09-01,2019,CreateEvent,184031
2019-09-01,2019,DeleteEvent,31330
2019-09-01,2019,GollumEvent,4914
2019-09-01,2019,IssueCommentEvent,52418
2019-09-01,2019,IssuesEvent,30514
2019-09-01,2019,MemberEvent,2577
2019-09-01,2019,PublicEvent,3167
2019-09-01,2019,PullRequestEvent,70539
2019-09-01,2019,PullRequestReviewCommentEvent,10768
2019-09-01,2019,PushEvent,683948
2019-09-01,2019,ReleaseEvent,4123
2019-09-01,2019,WatchEvent,82652
2019-09-02,2019,CommitCommentEvent,3128
2019-09-02,2019,CreateEvent,268278
2019-09-02,2019,DeleteEvent,60153
2019-09-02,2019,GollumEvent,6523
2019-09-02,2019,IssueCommentEvent,101154
2019-09-02,2019,IssuesEvent,54719
2019-09-02,2019,MemberEvent,6466
2019-09-02,2019,PublicEvent,4567
2019-09-02,2019,PullRequestEvent,128878
2019-09-02,2019,PullRequestReviewCommentEvent,30246
2019-09-02,2019,PushEvent,893356
2019-09-02,2019,ReleaseEvent,7082
2019-09-02,2019,WatchEvent,132129
2019-09-03,2019,CommitCommentEvent,3280
2019-09-03,2019,CreateEvent,306302
2019-09-03,2019,DeleteEvent,58427
2019-09-03,2019,GollumEvent,8669
2019-09-03,2019,IssueCommentEvent,128460
2019-09-03,2019,IssuesEvent,60388
2019-09-03,2019,MemberEvent,8699
2019-09-03,2019,PublicEvent,4954
2019-09-03,2019,PullRequestEvent,145080
2019-09-03,2019,PullRequestReviewCommentEvent,43394
2019-09-03,2019,PushEvent,970513
2019-09-03,2019,ReleaseEvent,7873
2019-09-03,2019,WatchEvent,147640
2019-09-04,2019,CommitCommentEvent,3631
2019-09-04,2019,CreateEvent,311805
2019-09-04,2019,DeleteEvent,59070
2019-09-04,2019,GollumEvent,7450
2019-09-04,2019,IssueCommentEvent,134070
2019-09-04,2019,IssuesEvent,62549
2019-09-04,2019,MemberEvent,9470
2019-09-04,2019,PublicEvent,5081
2019-09-04,2019,PullRequestEvent,152111
2019-09-04,2019,PullRequestReviewCommentEvent,46963
2019-09-04,2019,PushEvent,1002060
2019-09-04,2019,ReleaseEvent,8309
2019-09-04,2019,WatchEvent,147278
2019-09-05,2019,CommitCommentEvent,3522
2019-09-05,2019,CreateEvent,306299
2019-09-05,2019,DeleteEvent,56360
2019-09-05,2019,GollumEvent,8546
2019-09-05,2019,IssueCommentEvent,134706
2019-09-05,2019,IssuesEvent,60183
2019-09-05,2019,MemberEvent,9614
2019-09-05,2019,PublicEvent,5103
2019-09-05,2019,PullRequestEvent,149003
2019-09-05,2019,PullRequestReviewCommentEvent,44665
2019-09-05,2019,PushEvent,977504
2019-09-05,2019,ReleaseEvent,8093
2019-09-05,2019,WatchEvent,147518
2019-09-06,2019,CommitCommentEvent,3224
2019-09-06,2019,CreateEvent,280858
2019-09-06,2019,DeleteEvent,55407
2019-09-06,2019,GollumEvent,7706
2019-09-06,2019,IssueCommentEvent,125947
2019-09-06,2019,IssuesEvent,56276
2019-09-06,2019,MemberEvent,8479
2019-09-06,2019,PublicEvent,4548
2019-09-06,2019,PullRequestEvent,137773
2019-09-06,2019,PullRequestReviewCommentEvent,39971
2019-09-06,2019,PushEvent,922181
2019-09-06,2019,ReleaseEvent,8304
2019-09-06,2019,WatchEvent,138487
2019-09-07,2019,CommitCommentEvent,2063
2019-09-07,2019,CreateEvent,194335
2019-09-07,2019,DeleteEvent,33932
2019-09-07,2019,GollumEvent,5118
2019-09-07,2019,IssueCommentEvent,62455
2019-09-07,2019,IssuesEvent,31670
2019-09-07,2019,MemberEvent,4584
2019-09-07,2019,PublicEvent,3195
2019-09-07,2019,PullRequestEvent,72136
2019-09-07,2019,PullRequestReviewCommentEvent,12095
2019-09-07,2019,PushEvent,661898
2019-09-07,2019,ReleaseEvent,4389
2019-09-07,2019,WatchEvent,88697
2019-09-08,2019,CommitCommentEvent,2308
2019-09-08,2019,CreateEvent,193689
2019-09-08,2019,DeleteEvent,28803
2019-09-08,2019,GollumEvent,5823
2019-09-08,2019,IssueCommentEvent,62559
2019-09-08,2019,IssuesEvent,38486
2019-09-08,2019,MemberEvent,3322
2019-09-08,2019,PublicEvent,3621
2019-09-08,2019,PullRequestEvent,70243
2019-09-08,2019,PullRequestReviewCommentEvent,12604
2019-09-08,2019,PushEvent,691059
2019-09-08,2019,ReleaseEvent,4602
2019-09-08,2019,WatchEvent,134720
2019-09-09,2019,CommitCommentEvent,3601
2019-09-09,2019,CreateEvent,314256
2019-09-09,2019,DeleteEvent,61400
2019-09-09,2019,GollumEvent,8104
2019-09-09,2019,IssueCommentEvent,158329
2019-09-09,2019,IssuesEvent,63860
2019-09-09,2019,MemberEvent,10083
2019-09-09,2019,PublicEvent,5523
2019-09-09,2019,PullRequestEvent,154069
2019-09-09,2019,PullRequestReviewCommentEvent,43948
2019-09-09,2019,PushEvent,975349
2019-09-09,2019,ReleaseEvent,7698
2019-09-09,2019,WatchEvent,167029
2019-09-10,2019,CommitCommentEvent,3777
2019-09-10,2019,CreateEvent,324862
2019-09-10,2019,DeleteEvent,59518
2019-09-10,2019,GollumEvent,7261
2019-09-10,2019,IssueCommentEvent,136017
2019-09-10,2019,IssuesEvent,59823
2019-09-10,2019,MemberEvent,10104
2019-09-10,2019,PublicEvent,5420
2019-09-10,2019,PullRequestEvent,154749
2019-09-10,2019,PullRequestReviewCommentEvent,46250
2019-09-10,2019,PushEvent,1011351
2019-09-10,2019,ReleaseEvent,7594
2019-09-10,2019,WatchEvent,144812
2019-09-11,2019,CommitCommentEvent,3857
2019-09-11,2019,CreateEvent,307249
2019-09-11,2019,DeleteEvent,55893
2019-09-11,2019,GollumEvent,7578
2019-09-11,2019,IssueCommentEvent,132320
2019-09-11,2019,IssuesEvent,60463
2019-09-11,2019,MemberEvent,9742
2019-09-11,2019,PublicEvent,5186
2019-09-11,2019,PullRequestEvent,150445
2019-09-11,2019,PullRequestReviewCommentEvent,44149
2019-09-11,2019,PushEvent,991193
2019-09-11,2019,ReleaseEvent,8066
2019-09-11,2019,WatchEvent,133268
2019-09-12,2019,CommitCommentEvent,1035
2019-09-12,2019,CreateEvent,87745
2019-09-12,2019,DeleteEvent,14079
2019-09-12,2019,GollumEvent,1924
2019-09-12,2019,IssueCommentEvent,30076
2019-09-12,2019,IssuesEvent,14566
2019-09-12,2019,MemberEvent,2249
2019-09-12,2019,PublicEvent,1420
2019-09-12,2019,PullRequestEvent,38267
2019-09-12,2019,PullRequestReviewCommentEvent,8765
2019-09-12,2019,PushEvent,286155
2019-09-12,2019,ReleaseEvent,1785
2019-09-12,2019,WatchEvent,51493
2019-09-13,2019,CommitCommentEvent,2582
2019-09-13,2019,CreateEvent,202070
2019-09-13,2019,DeleteEvent,40587
2019-09-13,2019,GollumEvent,4997
2019-09-13,2019,IssueCommentEvent,93511
2019-09-13,2019,IssuesEvent,40839
2019-09-13,2019,MemberEvent,7344
2019-09-13,2019,PublicEvent,3551
2019-09-13,2019,PullRequestEvent,103097
2019-09-13,2019,PullRequestReviewCommentEvent,33034
2019-09-13,2019,PushEvent,660287
2019-09-13,2019,ReleaseEvent,6340
2019-09-13,2019,WatchEvent,70948
2019-09-14,2019,CommitCommentEvent,2247
2019-09-14,2019,CreateEvent,195991
2019-09-14,2019,DeleteEvent,31321
2019-09-14,2019,GollumEvent,5027
2019-09-14,2019,IssueCommentEvent,57814
2019-09-14,2019,IssuesEvent,30174
2019-09-14,2019,MemberEvent,5553
2019-09-14,2019,PublicEvent,3484
2019-09-14,2019,PullRequestEvent,70612
2019-09-14,2019,PullRequestReviewCommentEvent,10526
2019-09-14,2019,PushEvent,668692
2019-09-14,2019,ReleaseEvent,3915
2019-09-14,2019,WatchEvent,82728
2019-09-15,2019,CommitCommentEvent,2624
2019-09-15,2019,CreateEvent,195707
2019-09-15,2019,DeleteEvent,30154
2019-09-15,2019,GollumEvent,5932
2019-09-15,2019,IssueCommentEvent,52158
2019-09-15,2019,IssuesEvent,31942
2019-09-15,2019,MemberEvent,4087
2019-09-15,2019,PublicEvent,3829
2019-09-15,2019,PullRequestEvent,69442
2019-09-15,2019,PullRequestReviewCommentEvent,11083
2019-09-15,2019,PushEvent,697019
2019-09-15,2019,ReleaseEvent,4388
2019-09-15,2019,WatchEvent,92691
2019-09-16,2019,CommitCommentEvent,4297
2019-09-16,2019,CreateEvent,321224
2019-09-16,2019,DeleteEvent,59919
2019-09-16,2019,GollumEvent,8267
2019-09-16,2019,IssueCommentEvent,128225
2019-09-16,2019,IssuesEvent,58636
2019-09-16,2019,MemberEvent,10909
2019-09-16,2019,PublicEvent,5601
2019-09-16,2019,PullRequestEvent,155120
2019-09-16,2019,PullRequestReviewCommentEvent,44159
2019-09-16,2019,PushEvent,997987
2019-09-16,2019,ReleaseEvent,7996
2019-09-16,2019,WatchEvent,145009
2019-09-17,2019,CommitCommentEvent,3406
2019-09-17,2019,CreateEvent,327807
2019-09-17,2019,DeleteEvent,58770
2019-09-17,2019,GollumEvent,7939
2019-09-17,2019,IssueCommentEvent,131917
2019-09-17,2019,IssuesEvent,62096
2019-09-17,2019,MemberEvent,10407
